1486,60,2,63,8577,2,2,3,2,2,2,2,19,2,2,2,2,7,5,2004,2004,2,2,2,2,3,0,2,2,2,2,2,2,4,0,2,0,847,847,2,2,2,2,847,886,0,1733,0,0,2,1,3,1,2,7,2,1,4,4,2004,4,2,433,2,2,2,144,48,0,0,0,0,2,2,2,0,4,2010,2,2
1487,60,2,60,17433,2,2,4,2,2,5,2,5,2,2,2,2,8,5,1998,1998,3,2,2,2,2,114,2,2,2,4,2,2,4,0,2,0,1629,1629,2,2,2,2,1645,830,0,2475,0,0,2,1,4,1,2,7,2,1,3,2,1998,4,3,962,2,2,2,23,172,0,0,256,0,2,2,2,0,1,2010,2,2
1488,20,2,73,8987,2,2,2,2,2,2,2,7,2,2,2,3,8,5,2005,2006,2,2,2,2,2,226,2,2,2,2,2,6,4,0,2,0,1595,1595,2,2,2,2,1595,0,0,1595,0,0,2,0,2,1,2,6,2,1,4,2,2005,2,3,880,2,2,2,144,0,0,0,0,0,2,2,2,0,5,2010,2,2
1489,20,5,92,9215,2,2,2,2,2,2,2,7,2,2,2,3,7,5,2009,2010,3,2,2,2,3,0,2,2,2,2,2,2,4,0,2,0,1218,1218,2,2,2,2,1218,0,0,1218,0,0,2,0,2,1,2,4,2,0,2,2,2009,2,2,676,2,2,2,0,136,0,0,0,0,2,2,2,0,4,2010,3,4
1490,20,5,84,10440,2,2,2,2,2,4,2,7,2,2,2,3,6,5,2005,2005,2,2,2,2,3,0,2,2,2,4,2,2,2,1414,2,0,54,1468,2,2,2,2,1468,0,0,1468,1,0,2,0,2,1,2,6,2,1,4,2,2005,4,2,528,2,2,2,0,102,0,0,216,0,2,2,2,0,5,2010,2,2
1491,60,2,70,11920,2,2,2,2,2,2,2,14,2,2,2,2,7,5,2004,2004,2,2,2,2,2,122,2,2,2,2,2,5,4,0,2,0,831,831,2,2,2,2,831,828,0,1659,0,0,2,1,3,1,2,8,2,0,2,2,2004,2,2,484,2,2,2,144,68,0,0,0,0,2,2,2,0,4,2010,2,2
1492,30,6,70,9800,2,2,2,2,2,4,2,14,3,2,2,3,5,5,1920,1950,2,2,4,7,3,0,3,4,4,3,2,2,4,0,2,0,816,816,2,4,3,4,1012,0,0,1012,0,0,1,0,2,1,3,5,2,0,2,3,1920,3,1,429,2,2,2,121,0,80,0,0,0,2,2,2,0,4,2010,2,2
1493,20,2,39,15410,2,2,3,2,2,5,2,11,10,2,2,3,6,6,1974,2002,3,2,9,6,5,250,3,3,3,3,2,3,6,126,8,859,223,1208,2,2,2,2,1494,0,0,1494,1,0,2,0,3,1,3,7,2,2,5,2,1974,4,2,461,2,2,2,296,0,186,0,0,0,2,5,2,0,4,2010,2,3
1494,60,2,85,13143,2,2,3,2,2,2,2,5,2,2,2,2,8,5,1993,1993,2,2,5,13,2,504,2,2,2,2,2,2,8,250,8,981,0,1231,2,2,2,2,1251,1098,0,2349,1,0,2,1,4,1,2,9,2,1,3,2,1993,2,3,762,2,2,2,32,130,0,0,0,0,2,2,2,0,6,2010,2,2
1495,60,2,88,11134,2,2,2,2,2,2,2,5,2,2,2,2,8,5,1992,1993,2,2,5,5,2,180,2,2,2,2,2,2,2,1129,2,0,261,1390,2,2,2,2,1402,823,0,2225,1,0,2,1,4,1,2,7,2,1,3,2,1992,2,3,713,2,2,2,198,30,0,0,0,0,2,2,2,0,6,2010,2,2
1496,120,5,25,4835,2,2,3,2,2,5,2,7,2,2,5,3,7,5,2004,2005,2,2,3,3,3,0,2,2,2,4,2,5,2,1298,2,0,190,1488,2,2,2,2,1488,0,0,1488,1,0,2,0,2,1,2,6,2,1,4,2,2004,4,2,506,2,2,2,168,50,0,0,0,0,2,2,2,0,3,2010,2,2
1497,160,5,39,3515,2,4,2,2,2,2,2,7,2,2,5,2,7,5,2004,2004,2,2,2,2,3,0,2,2,2,2,2,2,4,0,2,0,840,840,2,2,2,2,840,840,0,1680,0,0,2,1,2,1,2,3,2,0,2,2,2004,2,2,588,2,2,2,0,111,0,0,0,0,2,2,2,0,1,2010,2,2
1498,160,5,30,3215,2,4,2,2,2,2,2,7,2,2,5,2,7,5,2004,2004,2,2,3,3,2,120,2,2,2,2,2,5,2,280,2,0,320,600,2,2,2,2,600,600,0,1200,0,0,2,1,2,1,2,4,2,0,2,3,2004,2,2,480,2,2,2,0,172,0,0,0,0,2,2,2,0,4,2010,5,2
1499,160,5,24,2544,2,4,2,2,2,2,2,7,2,2,6,2,7,5,2004,2005,2,2,3,3,3,0,2,2,2,2,2,2,2,368,5,42,190,600,2,2,2,2,600,600,0,1200,1,0,2,1,2,1,2,4,2,0,2,3,2004,2,2,480,2,2,2,0,172,0,0,0,0,2,2,2,0,2,2010,2,2
1500,160,5,24,2544,2,4,2,2,2,2,2,7,2,2,6,2,6,5,2005,2005,2,2,2,2,2,216,2,2,2,2,2,2,2,376,2,0,224,600,2,2,2,2,600,636,0,1236,1,0,2,1,2,1,2,4,2,0,2,3,2005,2,2,480,2,2,2,0,166,0,0,0,0,2,2,2,0,5,2010,2,2
1501,160,5,2,2980,2,2,2,2,2,4,2,7,2,2,5,2,6,5,2000,2000,2,2,3,3,2,1159,2,2,2,2,2,2,2,466,2,0,290,756,2,2,2,2,756,756,0,1512,1,0,2,1,2,1,2,5,2,0,2,3,2000,3,2,440,2,2,2,0,32,0,0,0,0,2,2,2,0,5,2010,2,2
1502,160,5,2,2403,2,2,3,2,2,3,2,7,2,2,5,2,7,5,2003,2003,2,2,2,2,3,0,2,2,2,2,2,2,2,244,2,0,286,530,2,2,2,2,530,550,0,1080,0,0,2,1,2,1,2,4,2,0,2,2,2003,2,2,496,2,2,2,0,50,0,0,0,0,2,2,2,0,6,2010,2,2
1503,20,5,57,12853,2,4,3,2,2,2,2,7,2,2,2,3,8,5,2010,2010,2,2,8,8,3,0,2,2,2,4,6,2,2,1032,2,0,610,1642,2,2,2,2,1418,0,0,1418,1,0,1,1,1,1,2,6,2,1,4,2,2010,2,3,852,2,2,2,160,192,0,224,0,0,2,2,2,0,4,2010,3,4
1504,60,5,68,7379,2,2,3,2,2,2,2,7,2,2,2,2,8,5,2000,2000,2,2,2,2,3,0,2,2,2,2,2,2,2,484,2,0,491,975,2,2,2,2,975,873,0,1848,1,0,2,1,3,1,2,7,2,1,3,2,2000,2,2,592,2,2,2,280,184,0,0,0,0,2,2,2,0,4,2010,2,2
1505,20,5,80,8000,2,2,2,2,2,2,2,7,2,2,2,3,7,5,2002,2002,2,2,2,2,3,0,2,2,2,2,2,2,2,833,2,0,659,1492,2,2,2,2,1492,0,0,1492,1,0,2,0,3,1,2,6,2,1,4,2,2002,2,2,596,2,2,2,277,137,0,0,0,0,2,2,2,0,4,2010,2,2
1506,20,2,2,10456,2,2,3,2,2,2,2,8,2,2,2,3,6,6,1967,1967,3,2,5,5,2,120,3,2,3,3,2,2,2,506,2,0,1323,1829,2,3,2,2,1829,0,0,1829,1,0,2,0,4,1,3,8,2,0,2,2,1967,2,2,535,2,2,2,0,76,0,0,0,0,2,2,2,0,5,2010,2,2
1507,60,2,80,10791,2,2,2,2,2,2,2,8,2,2,2,2,6,5,1993,1993,2,2,3,3,3,0,3,2,2,2,2,4,2,1137,2,0,143,1280,2,2,2,2,1280,1215,0,2495,1,0,2,1,4,1,2,9,2,1,3,2,1993,3,2,660,2,2,2,224,32,0,0,0,0,2,2,2,0,3,2010,2,2
1508,50,2,2,18837,2,2,3,2,2,2,2,8,2,2,2,4,6,5,1978,1978,2,2,3,3,3,0,3,2,2,2,2,4,3,687,7,46,491,1224,2,4,2,2,1287,604,0,1891,0,1,3,0,3,1,3,7,2,1,3,2,1978,2,2,678,2,2,2,0,69,0,0,0,0,2,2,2,0,4,2010,2,2
1509,60,2,80,9600,2,2,2,2,2,2,2,8,2,2,2,2,6,6,1971,1971,2,2,3,3,3,0,3,2,3,3,2,2,3,329,2,0,386,715,2,4,2,2,930,715,0,1645,0,0,1,2,4,1,3,7,2,0,2,2,1971,2,2,441,2,2,2,0,78,0,0,0,0,2,4,2,0,6,2010,2,2
1510,20,2,80,9600,2,2,2,2,2,2,2,13,2,2,2,3,5,5,1966,1966,3,2,2,2,2,172,3,2,3,3,2,2,5,698,2,0,534,1232,2,4,2,2,1232,0,0,1232,1,0,1,1,3,1,3,6,2,0,2,2,1966,2,2,490,2,2,2,0,224,0,0,0,0,2,2,2,0,4,2010,2,2
1511,20,2,90,9900,2,2,2,2,2,4,2,13,2,2,2,3,5,5,1966,1966,3,2,5,5,3,0,3,2,2,2,2,2,6,1059,2,0,150,1209,2,3,2,2,1209,0,0,1209,1,0,1,0,3,1,3,6,2,0,2,2,1966,2,2,504,2,2,2,0,0,120,0,0,0,2,2,2,0,4,2010,5,2
1512,20,2,88,9680,2,2,2,2,2,2,2,13,2,2,2,3,5,6,1967,1967,2,2,4,6,2,268,3,2,3,3,2,2,6,1010,2,0,500,1510,2,2,2,2,1510,0,0,1510,1,0,2,0,3,1,2,6,2,0,2,2,1967,2,2,517,2,2,2,0,40,0,0,204,0,2,5,2,0,4,2010,2,2
1513,80,2,2,10600,2,4,3,2,2,2,2,13,2,2,2,7,6,5,1964,1964,2,2,5,5,3,0,3,2,3,3,2,2,4,0,2,0,533,533,2,4,2,2,1131,644,0,1775,0,0,2,0,3,1,3,8,2,0,2,2,1964,3,2,480,2,2,2,0,172,0,0,0,0,2,2,2,0,5,2010,4,7
1514,90,2,98,13260,2,2,3,2,2,2,2,13,2,2,4,3,5,6,1962,2001,3,2,5,5,2,144,3,2,3,3,2,2,6,1500,2,0,228,1728,2,4,2,2,1728,0,0,1728,2,0,2,0,6,2,3,10,2,0,2,6,2,5,0,0,5,4,2,0,0,0,0,0,0,2,2,2,0,1,2010,10,3
1515,50,2,68,9724,2,2,2,2,2,2,2,13,2,2,2,4,5,7,1952,2002,2,2,3,3,2,265,2,2,3,3,2,2,8,670,2,0,470,1140,2,3,2,2,1929,532,0,2461,0,0,2,0,3,1,3,7,5,2,4,3,1994,3,2,400,2,2,2,0,0,0,0,0,0,2,4,2,0,3,2010,2,2
1516,50,2,120,17360,2,2,2,2,2,4,2,13,5,2,2,4,6,6,1949,1950,2,2,3,3,4,340,3,3,3,3,2,2,5,300,2,0,482,782,2,4,2,2,1019,537,0,1556,0,0,2,0,3,1,3,6,2,1,4,2,1949,3,2,470,2,2,2,0,0,150,0,0,0,2,2,2,0,1,2010,2,2
1517,85,2,75,11380,2,2,3,2,2,2,2,13,2,2,2,6,6,8,1966,2008,2,2,5,5,2,216,3,2,3,3,2,3,2,944,2,0,136,1080,2,3,2,2,1128,0,0,1128,1,0,1,0,2,1,2,5,2,1,4,2,1966,3,1,315,2,2,2,238,0,0,0,0,0,2,2,3,1500,1,2010,2,2
1518,90,2,70,8267,2,2,2,2,2,4,2,13,3,2,4,3,5,5,1958,1958,2,2,5,5,3,0,3,2,3,3,2,2,4,0,2,0,1604,1604,2,4,2,2,1604,0,0,1604,0,0,2,0,4,2,3,8,2,0,2,2,1958,3,2,576,2,2,2,42,0,0,0,0,0,2,2,2,0,3,2010,2,2
1519,20,2,70,8197,2,2,2,2,2,2,2,13,2,2,2,3,7,5,2003,2009,2,2,2,2,2,506,2,2,2,2,2,2,2,1188,2,0,292,1480,2,2,2,2,1480,0,0,1480,1,0,2,0,3,1,2,7,2,0,2,2,2003,2,2,620,2,2,2,252,73,0,0,0,0,2,3,3,300,2,2010,2,2
1520,20,2,2,8050,2,2,3,2,2,2,2,13,2,2,2,3,5,5,1959,1959,3,2,3,3,2,150,3,2,3,3,2,2,6,856,6,162,125,1143,2,4,2,2,1143,0,0,1143,1,0,1,0,3,1,3,6,2,0,2,2,1959,2,1,308,2,2,2,0,0,0,0,0,0,2,5,2,0,5,2010,2,2
1521,20,2,87,10725,2,2,3,2,2,2,2,13,2,2,2,3,5,5,1959,1959,3,2,3,3,2,91,3,2,3,3,2,2,5,936,2,0,270,1206,2,5,2,2,1206,0,0,1206,0,0,1,0,3,1,3,6,2,0,2,2,1959,2,1,312,2,2,2,0,21,0,0,0,0,2,2,2,0,5,2010,2,2
1522,20,2,80,10032,2,2,2,2,2,2,2,13,2,2,2,3,6,5,1959,1959,2,2,4,7,4,432,3,2,3,3,2,2,5,734,2,0,510,1244,2,2,2,2,1580,0,0,1580,1,0,1,1,3,1,3,6,2,2,4,2,1956,3,2,440,2,2,2,0,28,0,0,160,0,2,4,2,0,6,2010,2,2
1523,50,2,60,8382,2,2,2,2,2,2,2,13,2,2,2,4,4,5,1956,1956,2,2,3,3,3,0,3,2,3,3,2,2,4,0,2,0,832,832,2,4,2,4,832,505,0,1337,0,0,1,0,3,1,3,5,2,0,2,2,1956,3,1,263,2,2,2,0,0,0,0,0,0,2,2,2,0,2,2010,2,2
1524,20,2,60,10950,2,2,2,2,2,2,2,13,2,2,2,3,5,7,1952,1952,2,2,7,4,3,0,3,2,3,3,2,2,6,339,2,0,525,864,2,4,2,2,1064,0,0,1064,0,1,1,0,2,1,5,4,2,0,2,3,1952,3,1,318,2,2,2,0,0,0,0,0,0,2,2,2,0,5,2010,2,2
1525,20,2,119,10895,2,2,2,2,2,4,2,13,2,2,2,3,5,6,1955,1955,2,2,3,3,3,0,3,3,3,3,2,2,5,648,2,0,324,972,2,4,2,2,972,0,0,972,0,0,1,0,3,1,3,5,2,0,2,2,1955,3,1,305,2,2,2,0,0,205,0,0,0,2,4,2,0,6,2010,2,2
1526,190,2,70,13587,2,2,2,2,2,2,2,13,2,2,3,3,5,5,1958,1958,2,2,3,3,3,0,3,2,3,3,2,5,5,532,2,0,456,988,2,4,2,2,988,0,0,988,1,0,1,0,2,1,3,5,2,0,2,2,1958,3,1,264,2,2,2,0,0,0,0,0,0,2,2,2,0,4,2010,2,3
1527,30,2,65,7898,2,2,2,2,2,4,2,13,2,2,2,3,4,7,1920,1994,2,2,3,3,3,0,3,2,4,3,2,2,4,0,2,0,576,576,2,3,2,2,985,0,0,985,0,1,1,0,2,1,3,4,2,0,2,3,1989,3,2,676,2,2,3,0,0,0,0,0,0,2,2,2,0,4,2010,2,2
1528,50,2,60,8064,2,2,2,2,2,2,2,13,5,2,2,4,6,8,1948,2004,2,2,7,4,3,0,3,2,3,3,2,2,3,481,6,174,161,816,2,4,2,2,816,408,0,1224,1,0,1,0,3,1,3,5,2,0,2,3,1950,3,1,280,2,2,2,414,0,0,0,0,0,2,4,2,0,5,2010,2,2
1529,20,2,81,7635,2,2,3,2,2,4,2,13,2,2,2,3,5,6,1960,1960,2,2,6,7,3,0,3,2,3,3,2,2,5,588,7,350,237,1175,2,2,2,2,1175,0,0,1175,0,0,1,1,3,1,3,6,2,0,2,3,1960,2,2,484,2,2,2,0,0,0,0,0,0,2,2,2,0,6,2010,2,2
1530,20,2,80,9760,2,2,2,2,2,2,3,13,2,2,2,3,6,7,1963,1984,3,2,4,7,2,218,3,2,3,3,2,3,6,717,7,263,415,1395,2,4,2,2,1395,0,0,1395,1,0,1,0,2,1,3,7,3,1,3,2,1963,2,2,440,2,2,2,657,0,113,0,240,0,2,2,2,0,5,2010,2,2
1531,50,3,60,4800,2,2,2,2,2,4,2,9,2,2,2,4,4,5,1900,1954,3,2,4,7,2,771,3,2,2,3,2,2,3,48,2,0,661,709,2,4,2,2,1157,687,0,1844,1,0,1,0,3,1,3,9,5,2,4,7,1900,3,1,240,2,2,2,84,0,0,0,0,0,2,2,2,0,1,2010,4,3
1532,30,3,56,4485,2,3,2,2,2,2,2,9,5,2,2,3,5,7,1920,1950,2,2,4,7,3,0,3,2,2,3,2,2,6,579,2,0,357,936,2,4,2,2,936,0,0,936,1,0,1,0,2,1,3,5,2,1,4,6,2,5,0,0,5,4,4,51,0,135,0,0,0,2,3,2,0,5,2010,2,2
1533,20,3,69,5805,2,3,2,3,2,2,3,9,2,2,2,3,5,7,1957,1957,3,2,3,3,3,0,3,2,3,3,2,4,6,274,6,1073,0,1347,2,3,2,2,1347,0,0,1347,1,1,1,0,3,1,2,6,2,0,2,3,1957,3,2,551,2,2,2,0,0,0,0,0,0,2,2,2,0,6,2010,2,2
1534,45,3,50,6900,2,2,2,2,2,4,2,9,2,2,2,4,6,7,1938,2000,2,2,3,3,3,0,3,2,2,2,2,2,4,0,2,0,827,827,2,3,2,2,827,424,0,1251,0,0,1,0,3,1,5,6,2,0,2,3,1938,3,1,240,3,2,3,0,0,0,0,0,0,2,2,2,0,1,2010,2,2
1535,50,3,69,11851,2,2,2,2,2,2,2,9,5,2,2,4,5,7,1948,2009,2,2,2,2,3,0,3,3,4,3,2,2,6,780,2,0,247,1027,2,2,2,2,1027,606,0,1633,0,0,1,0,3,1,2,7,2,1,4,3,1948,3,1,240,2,2,2,0,100,126,0,0,0,2,2,2,0,6,2010,2,2
1536,50,3,2,8239,2,2,2,2,2,2,2,9,5,2,2,4,5,6,1920,1962,2,2,3,3,3,0,3,2,4,3,2,2,5,176,2,0,832,1008,2,4,2,2,1060,185,0,1245,0,0,1,0,3,1,3,6,2,0,2,3,1962,3,1,315,2,2,2,0,0,334,0,0,0,2,2,2,0,3,2010,2,2
1537,30,3,68,9656,2,2,2,2,2,2,2,9,2,2,2,3,2,2,1923,1970,2,2,10,11,3,0,3,4,4,6,5,2,4,0,2,0,678,678,2,4,3,2,832,0,0,832,0,0,1,0,2,1,3,5,2,1,4,3,1928,3,2,780,3,3,3,0,0,0,0,0,0,2,2,2,0,6,2010,2,3
1538,70,3,60,9600,2,3,2,2,2,4,2,9,2,2,2,2,8,9,1900,2003,2,2,4,7,3,0,2,3,4,3,2,2,4,0,2,0,930,930,3,4,3,2,930,636,0,1566,0,0,2,0,3,1,2,7,2,0,2,3,1930,3,1,288,2,2,2,54,228,246,0,0,0,2,2,2,0,4,2010,2,3
1539,70,3,50,9000,2,3,2,2,2,2,2,9,2,2,2,2,8,9,1890,2002,2,2,4,7,3,0,2,3,7,6,5,2,4,0,2,0,346,346,2,2,2,2,1157,1111,0,2268,0,0,3,0,3,1,2,7,2,0,2,3,2003,3,2,624,2,2,3,0,108,0,0,0,0,2,2,2,0,4,2010,2,2
1540,190,3,100,9045,2,2,2,2,2,2,2,9,2,2,3,2,5,3,1910,1950,2,2,3,3,3,0,3,4,4,3,2,4,4,0,2,0,840,840,4,5,3,3,1128,1128,0,2256,0,0,2,0,4,2,5,12,2,0,2,6,2,5,0,0,5,4,3,0,18,18,0,0,0,2,2,2,0,6,2010,2,3
1541,70,3,60,10560,2,2,2,2,2,2,2,9,2,2,2,2,6,7,1922,1994,2,2,4,7,3,0,3,2,3,6,2,2,5,283,2,0,455,738,2,2,2,2,868,602,0,1470,0,0,1,1,2,1,3,6,3,0,2,3,1970,3,2,624,2,2,2,0,0,0,0,0,0,2,2,2,0,6,2010,2,2
1542,50,3,53,5830,2,2,2,2,2,4,2,10,3,5,2,4,5,6,1950,1997,2,2,3,3,3,0,3,3,3,3,2,2,5,788,2,0,200,988,2,2,2,2,1030,582,0,1612,0,0,1,1,3,1,3,7,2,0,2,3,1950,3,1,363,2,2,2,0,0,0,0,0,0,2,3,2,0,3,2010,2,2
1543,75,2,2,7793,2,2,3,3,2,4,2,10,2,2,2,8,7,7,1922,2005,2,2,4,7,3,0,3,2,4,2,2,2,6,474,2,0,634,1108,2,4,3,4,1160,908,0,2068,0,0,1,1,3,1,2,8,2,1,4,3,1928,3,1,315,2,2,2,0,0,60,0,0,0,2,2,2,0,5,2010,2,2
